Application,Name,Type,sourceLanguage,mainDirectory,subDirectory,fileName,fileExtension,JavaComments,CCType,Scope,NewProgramName,FunctionalArea,JavaClass,comments
GROUP,ULVAMNTKEY,CPY,,SMART,CPY,ULVAMNTKEY,CPY,,SRC,,,SDEVUTL,,
GROUP,ULVAMNTSKM,CPY,,SMART,CPY,ULVAMNTSKM,CPY,,SRC,,,SDEVUTL,,
GROUP,ULVASKM,CPY,,SMART,CPY,ULVASKM,CPY,,SRC,,,SDEVUTL,,
GROUP,ULVAVMAKEY,CPY,,SMART,CPY,ULVAVMAKEY,CPY,,SRC,,,SDEVUTL,,
GROUP,ULVAVMASKM,CPY,,SMART,CPY,ULVAVMASKM,CPY,,SRC,,,SDEVUTL,,
GROUP,UPDIFSCPY,CPY,,SMART,CPY,UPDIFSCPY,CPY,,SRC,,,SSFCDCT,,
GROUP,UPDSFCCPY,CPY,,SMART,CPY,UPDSFCCPY,CPY,,SRC,,,SDEVUTL,,
GROUP,UPDUATHCPY,CPY,,SMART,CPY,UPDUATHCPY,CPY,,SRC,O,,SSECSLM,,
GROUP,UPDWSDCPY,CPY,,SMART,CPY,UPDWSDCPY,CPY,,SRC,,,SSFCDCT,,
GROUP,USACKEY,CPY,,SMART,CPY,USACKEY,CPY,,SRC,,,SSECALM,,
GROUP,USACSKM,CPY,,SMART,CPY,USACSKM,CPY,,SRC,,,SSECALM,,
GROUP,USAEENTKEY,CPY,,SMART,CPY,USAEENTKEY,CPY,,SRC,,,SSECALM,,
GROUP,USAEENTSKM,CPY,,SMART,CPY,USAEENTSKM,CPY,,SRC,,,SSECALM,,
GROUP,USAEKEY,CPY,,SMART,CPY,USAEKEY,CPY,,SRC,,,SSECALM,,
GROUP,USAESKM,CPY,,SMART,CPY,USAESKM,CPY,,SRC,,,SSECALM,,
GROUP,USBRCPYKEY,CPY,,SMART,CPY,USBRCPYKEY,CPY,,SRC,O,,SSECALM,,
GROUP,USBRCPYSKM,CPY,,SMART,CPY,USBRCPYSKM,CPY,,SRC,O,,SSECALM,,
GROUP,USBRKEY,CPY,,SMART,CPY,USBRKEY,CPY,,SRC,,,SSECALM,,
GROUP,USBRSKM,CPY,,SMART,CPY,USBRSKM,CPY,,SRC,,,SSECALM,,
GROUP,USCYCPYKEY,CPY,,SMART,CPY,USCYCPYKEY,CPY,,SRC,,,SSECALM,,
GROUP,USCYCPYSKM,CPY,,SMART,CPY,USCYCPYSKM,CPY,,SRC,,,SSECALM,,
GROUP,USCYKEY,CPY,,SMART,CPY,USCYKEY,CPY,,SRC,,,SSECALM,,
GROUP,USCYSKM,CPY,,SMART,CPY,USCYSKM,CPY,,SRC,,,SSECALM,,
GROUP,USLGKEY,CPY,,SMART,CPY,USLGKEY,CPY,,SRC,,,SSECALM,,
GROUP,USLGSKM,CPY,,SMART,CPY,USLGSKM,CPY,,SRC,,,SSECALM,,
GROUP,USRDKEY,CPY,,SMART,CPY,USRDKEY,CPY,,SRC,,,SSECALM,,
GROUP,USRDSKM,CPY,,SMART,CPY,USRDSKM,CPY,,SRC,,,SSECALM,,
GROUP,USRGKEY,CPY,,SMART,CPY,USRGKEY,CPY,,SRC,,,SSECALM,,
GROUP,USRGSKM,CPY,,SMART,CPY,USRGSKM,CPY,,SRC,,,SSECALM,,
GROUP,USRLKEY,CPY,,SMART,CPY,USRLKEY,CPY,,SRC,,,SSECALM,,
GROUP,USRLSKM,CPY,,SMART,CPY,USRLSKM,CPY,,SRC,,,SSECALM,,
GROUP,USRMSGCPY,CPY,,SMART,CPY,USRMSGCPY,CPY,,SRC,,,SDEVUTL,,
GROUP,USRNAMEREC,CPY,,SMART,CPY,USRNAMEREC,CPY,,SRC,,,SXXXXXX,,
GROUP,USRNKEY,CPY,,SMART,CPY,USRNKEY,CPY,,SRC,,,SSECALM,,
GROUP,USRNSKM,CPY,,SMART,CPY,USRNSKM,CPY,,SRC,,,SSECALM,,
GROUP,USRXKEY,CPY,,SMART,CPY,USRXKEY,CPY,,SRC,,,SSECALM,,
GROUP,USRXSKM,CPY,,SMART,CPY,USRXSKM,CPY,,SRC,,,SSECALM,,
GROUP,USTGCPYKEY,CPY,,SMART,CPY,USTGCPYKEY,CPY,,SRC,,,SSECALM,,
GROUP,USTGCPYSKM,CPY,,SMART,CPY,USTGCPYSKM,CPY,,SRC,,,SSECALM,,
GROUP,USTGKEY,CPY,,SMART,CPY,USTGKEY,CPY,,SRC,,,SSECALM,,
GROUP,USTGSKM,CPY,,SMART,CPY,USTGSKM,CPY,,SRC,,,SSECALM,,
GROUP,UTRCCPYKEY,CPY,,SMART,CPY,UTRCCPYKEY,CPY,,SRC,,,SSECALM,,
GROUP,UTRCCPYSKM,CPY,,SMART,CPY,UTRCCPYSKM,CPY,,SRC,,,SSECALM,,
GROUP,UTRCKEY,CPY,,SMART,CPY,UTRCKEY,CPY,,SRC,,,SSECALM,,
GROUP,UTRCSKM,CPY,,SMART,CPY,UTRCSKM,CPY,,SRC,,,SSECALM,,
GROUP,VALANGUAGE,CPY,,SMART,CPY,VALANGUAGE,CPY,,SRC,,,SXXXXXX,,
GROUP,VARCOM,CPY,,SMART,CPY,VARCOM,CPY,,SRC,,,SDEVUTL,,
GROUP,VMACKEY,CPY,,SMART,CPY,VMACKEY,CPY,,SRC,O,,SSECSLM,,
GROUP,VMACSKM,CPY,,SMART,CPY,VMACSKM,CPY,,SRC,O,,SSECSLM,,
GROUP,VPMMKEY,CPY,,SMART,CPY,VPMMKEY,CPY,,SRC,,,SVPMSIN,,
GROUP,VPMMSKM,CPY,,SMART,CPY,VPMMSKM,CPY,,SRC,,,SVPMSIN,,
GROUP,WINDOWREC,CPY,,SMART,CPY,WINDOWREC,CPY,,SRC,,,SXXXXXX,,
GROUP,WNDSWCHREC,CPY,,SMART,CPY,WNDSWCHREC,CPY,,SRC,,,SXXXXXX,,
GROUP,WRKAFUNKEY,CPY,,SMART,CPY,WRKAFUNKEY,CPY,,SRC,,,SSFCDCT,,
GROUP,WRKAFUNSKM,CPY,,SMART,CPY,WRKAFUNSKM,CPY,,SRC,,,SSFCDCT,,
GROUP,WRKAUSRKEY,CPY,,SMART,CPY,WRKAUSRKEY,CPY,,SRC,,,SSFCDCT,,
GROUP,WRKAUSRSKM,CPY,,SMART,CPY,WRKAUSRSKM,CPY,,SRC,,,SSFCDCT,,
GROUP,WRKEENTKEY,CPY,,SMART,CPY,WRKEENTKEY,CPY,,SRC,,,SSFCDCT,,
GROUP,WRKEENTSKM,CPY,,SMART,CPY,WRKEENTSKM,CPY,,SRC,,,SSFCDCT,,
GROUP,WRKEKEY,CPY,,SMART,CPY,WRKEKEY,CPY,,SRC,,,SSFCDCT,,
GROUP,WRKELEVKEY,CPY,,SMART,CPY,WRKELEVKEY,CPY,,SRC,,,SSFCDCT,,
GROUP,WRKELEVSKM,CPY,,SMART,CPY,WRKELEVSKM,CPY,,SRC,,,SSFCDCT,,
GROUP,WRKELVLKEY,CPY,,SMART,CPY,WRKELVLKEY,CPY,,SRC,,,SSFCDCT,,
GROUP,WRKELVLSKM,CPY,,SMART,CPY,WRKELVLSKM,CPY,,SRC,,,SSFCDCT,,
GROUP,WRKEMNTKEY,CPY,,SMART,CPY,WRKEMNTKEY,CPY,,SRC,,,SSFCDCT,,
GROUP,WRKEMNTSKM,CPY,,SMART,CPY,WRKEMNTSKM,CPY,,SRC,,,SSFCDCT,,
GROUP,WRKEPRMKEY,CPY,,SMART,CPY,WRKEPRMKEY,CPY,,SRC,,,SSFCDCT,,
GROUP,WRKEPRMSKM,CPY,,SMART,CPY,WRKEPRMSKM,CPY,,SRC,,,SSFCDCT,,
GROUP,WRKESKM,CPY,,SMART,CPY,WRKESKM,CPY,,SRC,,,SSFCDCT,,
GROUP,WRKEUSRKEY,CPY,,SMART,CPY,WRKEUSRKEY,CPY,,SRC,,,SSFCDCT,,
GROUP,WRKEUSRSKM,CPY,,SMART,CPY,WRKEUSRSKM,CPY,,SRC,,,SSFCDCT,,
GROUP,WRKFKEY,CPY,,SMART,CPY,WRKFKEY,CPY,,SRC,,,SSFCDCT,,
GROUP,WRKFSKM,CPY,,SMART,CPY,WRKFSKM,CPY,,SRC,,,SSFCDCT,,
GROUP,WRKGKEY,CPY,,SMART,CPY,WRKGKEY,CPY,,SRC,O,,SSFCDCT,,
GROUP,WRKGSKM,CPY,,SMART,CPY,WRKGSKM,CPY,,SRC,O,,SSFCDCT,,
GROUP,WRKHGRPKEY,CPY,,SMART,CPY,WRKHGRPKEY,CPY,,SRC,,,SSFCDCT,,
GROUP,WRKHGRPSKM,CPY,,SMART,CPY,WRKHGRPSKM,CPY,,SRC,,,SSFCDCT,,
GROUP,WRKHMN2KEY,CPY,,SMART,CPY,WRKHMN2KEY,CPY,,SRC,,,SSFCDCT,,
GROUP,WRKHMN2SKM,CPY,,SMART,CPY,WRKHMN2SKM,CPY,,SRC,,,SSFCDCT,,
GROUP,WRKHMNTKEY,CPY,,SMART,CPY,WRKHMNTKEY,CPY,,SRC,,,SSFCDCT,,
GROUP,WRKHMNTSKM,CPY,,SMART,CPY,WRKHMNTSKM,CPY,,SRC,,,SSFCDCT,,
GROUP,WRKHSTSKEY,CPY,,SMART,CPY,WRKHSTSKEY,CPY,,SRC,,,SSFCDCT,,
GROUP,WRKHSTSSKM,CPY,,SMART,CPY,WRKHSTSSKM,CPY,,SRC,,,SSFCDCT,,
GROUP,WRKUKEY,CPY,,SMART,CPY,WRKUKEY,CPY,,SRC,O,,SSFCDCT,,
GROUP,WRKUSKM,CPY,,SMART,CPY,WRKUSKM,CPY,,SRC,,,SSFCDCT,,
GROUP,WSSPATRQ,CPY,,SMART,CPY,WSSPATRQ,CPY,,SRC,,,SXXXXXX,,
GROUP,WSSPCOLD,CPY,,SMART,CPY,WSSPCOLD,CPY,,SRC,,,SCOLDPT,,
GROUP,WSSPCOMN,CPY,,SMART,CPY,WSSPCOMN,CPY,,SRC,,,SSCTORT,,
GROUP,WSSPNOTE,CPY,,SMART,CPY,WSSPNOTE,CPY,,SRC,,,SXXXXXX,,
GROUP,WSSPREC,CPY,,SMART,CPY,WSSPREC,CPY,,SRC,,,SSECSLM,,
GROUP,WSSPSMART,CPY,,SMART,CPY,WSSPSMART,CPY,,SRC,,,SSCTORT,,
GROUP,WSSPWINDOW,CPY,,SMART,CPY,WSSPWINDOW,CPY,,SRC,,,SDEVFLD,,
GROUP,WUTXCHKCPY,CPY,,SMART,CPY,WUTXCHKCPY,CPY,,SRC,,,SSFCDCT,,
GROUP,XPLFLDREC,CPY,,SMART,CPY,XPLFLDREC,CPY,,SRC,,,SDEVUTL,,
GROUP,CHGTX,DSPF,,SMART,EDDS,CHGTX,DSPF,,,,,SDEVUTL,,
GROUP,F0060,DSPF,,SMART,EDDS,F0060,DSPF,,,,,SHLPMNT,,
GROUP,F0219,DSPF,,SMART,EDDS,F0219,DSPF,,,,,SDEVDTS,,
GROUP,INFOS,DSPF,,SMART,EDDS,INFOS,DSPF,,,O,,SDEVUTL,,
GROUP,INFOW,DSPF,,SMART,EDDS,INFOW,DSPF,,,,,SCOLDPT,,
GROUP,S0013,DSPF,,SMART,EDDS,S0013,DSPF,,,O,,SSCTORT,,
GROUP,S0014,DSPF,,SMART,EDDS,S0014,DSPF,,,,,SHLPMNT,,
GROUP,S0016,DSPF,,SMART,EDDS,S0016,DSPF,,,,,SSCTORT,,
GROUP,S0017,DSPF,,SMART,EDDS,S0017,DSPF,,,,,SSCTORT,,
GROUP,S0018,DSPF,,SMART,EDDS,S0018,DSPF,,,,,SSCTORT,,
GROUP,S0019,DSPF,,SMART,EDDS,S0019,DSPF,,,,,SDEVTAB,,
GROUP,S0020,DSPF,,SMART,EDDS,S0020,DSPF,,,,,SDEVTAB,,
GROUP,S0023,DSPF,,SMART,EDDS,S0023,DSPF,,,,,STABMNT,,
GROUP,S0024,DSPF,,SMART,EDDS,S0024,DSPF,,,,,SDEVTAB,,
GROUP,S0025,DSPF,,SMART,EDDS,S0025,DSPF,,,,,SDEVTAB,,
GROUP,S0026,DSPF,,SMART,EDDS,S0026,DSPF,,,,,SDEVTAB,,
GROUP,S0027,DSPF,,SMART,EDDS,S0027,DSPF,,,,,SSECALM,,
GROUP,S0028,DSPF,,SMART,EDDS,S0028,DSPF,,,,,SSECALM,,
GROUP,S0029,DSPF,,SMART,EDDS,S0029,DSPF,,,,,SSECALM,,
GROUP,S0030,DSPF,,SMART,EDDS,S0030,DSPF,,,,,SSECALM,,
GROUP,S0031,DSPF,,SMART,EDDS,S0031,DSPF,,,,,SSECALM,,
GROUP,S0032,DSPF,,SMART,EDDS,S0032,DSPF,,,,,SSECALM,,
GROUP,S0033,DSPF,,SMART,EDDS,S0033,DSPF,,,,,SSECALM,,
GROUP,S0034,DSPF,,SMART,EDDS,S0034,DSPF,,,,,SSECALM,,
GROUP,S0035,DSPF,,SMART,EDDS,S0035,DSPF,,,,,SSECALM,,
GROUP,S0047,DSPF,,SMART,EDDS,S0047,DSPF,,,,,SSCTORT,,
GROUP,S0048,DSPF,,SMART,EDDS,S0048,DSPF,,,,,SSCTORT,,
GROUP,S0051,DSPF,,SMART,EDDS,S0051,DSPF,,,,,SMSGERR,,
GROUP,S0052,DSPF,,SMART,EDDS,S0052,DSPF,,,,,SMSGERR,,
GROUP,S0053,DSPF,,SMART,EDDS,S0053,DSPF,,,,,SMSGERR,,
GROUP,S0054,DSPF,,SMART,EDDS,S0054,DSPF,,,,,SMSGERR,,
GROUP,S0056,DSPF,,SMART,EDDS,S0056,DSPF,,,,,SMSGERR,,
GROUP,S0057,DSPF,,SMART,EDDS,S0057,DSPF,,,,,SERRREP,,
GROUP,S0058,DSPF,,SMART,EDDS,S0058,DSPF,,,,,SHLPMNT,,
GROUP,S0059,DSPF,,SMART,EDDS,S0059,DSPF,,,,,SHLPMNT,,
GROUP,S0060,DSPF,,SMART,EDDS,S0060,DSPF,,,,,SHLPMNT,,
GROUP,S0061,DSPF,,SMART,EDDS,S0061,DSPF,,,,,SHLPMNT,,
GROUP,S0062,DSPF,,SMART,EDDS,S0062,DSPF,,,,,SHLPMNT,,
GROUP,S0063,DSPF,,SMART,EDDS,S0063,DSPF,,,,,SHLPMNT,,
GROUP,S0065,DSPF,,SMART,EDDS,S0065,DSPF,,,,,SHLPPRS,,
GROUP,S0067,DSPF,,SMART,EDDS,S0067,DSPF,,,,,SHLPMNT,,
GROUP,S0072,DSPF,,SMART,EDDS,S0072,DSPF,,,,,SREPTAB,,
GROUP,S0075,DSPF,,SMART,EDDS,S0075,DSPF,,,,,SSCTBRT,,
GROUP,S0076,DSPF,,SMART,EDDS,S0076,DSPF,,,,,SSCTBJM,,
GROUP,S0079,DSPF,,SMART,EDDS,S0079,DSPF,,,,,SSCTBRT,,
GROUP,S0080,DSPF,,SMART,EDDS,S0080,DSPF,,,,,SSCTBJM,,
GROUP,S0081,DSPF,,SMART,EDDS,S0081,DSPF,,,,,SSCTBJM,,
GROUP,S0082,DSPF,,SMART,EDDS,S0082,DSPF,,,,,SSCTBJM,,
GROUP,S0084,DSPF,,SMART,EDDS,S0084,DSPF,,,,,SSCTBJM,,
GROUP,S0087,DSPF,,SMART,EDDS,S0087,DSPF,,,,,SSCTBJM,,
GROUP,S0088,DSPF,,SMART,EDDS,S0088,DSPF,,,,,SSCTBJM,,
GROUP,S0089,DSPF,,SMART,EDDS,S0089,DSPF,,,,,SSCTBJM,,
GROUP,S0090,DSPF,,SMART,EDDS,S0090,DSPF,,,,,SSCTBJM,,
GROUP,S0091,DSPF,,SMART,EDDS,S0091,DSPF,,,,,SSCTBJM,,
GROUP,S0092,DSPF,,SMART,EDDS,S0092,DSPF,,,,,SSCTBJM,,
GROUP,S0094,DSPF,,SMART,EDDS,S0094,DSPF,,,,,SSCTBJM,,
GROUP,S0095,DSPF,,SMART,EDDS,S0095,DSPF,,,,,SSCTERR,,
GROUP,S0099,DSPF,,SMART,EDDS,S0099,DSPF,,,,,SSCTBJM,,
GROUP,S0100,DSPF,,SMART,EDDS,S0100,DSPF,,,,,SSCTBRT,,
GROUP,S0101,DSPF,,SMART,EDDS,S0101,DSPF,,,,,SSCTBRT,,
GROUP,S0102,DSPF,,SMART,EDDS,S0102,DSPF,,,,,SSCTBRT,,
GROUP,S0103,DSPF,,SMART,EDDS,S0103,DSPF,,,,,SSCTBRT,,
GROUP,S0104,DSPF,,SMART,EDDS,S0104,DSPF,,,,,SSCTBRT,,
GROUP,S0105,DSPF,,SMART,EDDS,S0105,DSPF,,,,,SSCTBRT,,
GROUP,S0106,DSPF,,SMART,EDDS,S0106,DSPF,,,,,SSCTBRT,,
GROUP,S0107,DSPF,,SMART,EDDS,S0107,DSPF,,,,,SSCTBRT,,
GROUP,S0108,DSPF,,SMART,EDDS,S0108,DSPF,,,,,SSCTBRT,,
GROUP,S0109,DSPF,,SMART,EDDS,S0109,DSPF,,,,,SSCTBRT,,
GROUP,S0110,DSPF,,SMART,EDDS,S0110,DSPF,,,,,SSCTBRT,,
GROUP,S0113,DSPF,,SMART,EDDS,S0113,DSPF,,,,,SSCTART,,
GROUP,S0114,DSPF,,SMART,EDDS,S0114,DSPF,,,,,SSCTART,,
GROUP,S0115,DSPF,,SMART,EDDS,S0115,DSPF,,,,,SSCTART,,
GROUP,S0116,DSPF,,SMART,EDDS,S0116,DSPF,,,,,SSCTART,,
GROUP,S0117,DSPF,,SMART,EDDS,S0117,DSPF,,,,,SSCTART,,
GROUP,S0119,DSPF,,SMART,EDDS,S0119,DSPF,,,,,SSCTART,,
GROUP,S0127,DSPF,,SMART,EDDS,S0127,DSPF,,,,,SSCTORT,,
GROUP,S0131,DSPF,,SMART,EDDS,S0131,DSPF,,,,,SDEVTAB,,
GROUP,S0132,DSPF,,SMART,EDDS,S0132,DSPF,,,,,STABMNT,,
GROUP,S0133,DSPF,,SMART,EDDS,S0133,DSPF,,,,,SSCTORT,,
GROUP,S0153,DSPF,,SMART,EDDS,S0153,DSPF,,,,,SSCTAUD,,
GROUP,S0154,DSPF,,SMART,EDDS,S0154,DSPF,,,,,SSCTAUD,,
GROUP,S0155,DSPF,,SMART,EDDS,S0155,DSPF,,,,,SSCTAUD,,
GROUP,S0156,DSPF,,SMART,EDDS,S0156,DSPF,,,,,SSCTAUD,,
GROUP,S0157,DSPF,,SMART,EDDS,S0157,DSPF,,,,,SSCTAUD,,
GROUP,S0158,DSPF,,SMART,EDDS,S0158,DSPF,,,,,SSCTAUD,,
GROUP,S0159,DSPF,,SMART,EDDS,S0159,DSPF,,,,,SSCTAUD,,
GROUP,S0160,DSPF,,SMART,EDDS,S0160,DSPF,,,,,SSCTAUD,,
GROUP,S0161,DSPF,,SMART,EDDS,S0161,DSPF,,,,,SSCTAUD,,
GROUP,S0163,DSPF,,SMART,EDDS,S0163,DSPF,,,,,SSFCDCT,,
GROUP,S0200,DSPF,,SMART,EDDS,S0200,DSPF,,,,,SDEVCSA,,
GROUP,S0201,DSPF,,SMART,EDDS,S0201,DSPF,,,,,SDEVCSA,,
GROUP,S0202,DSPF,,SMART,EDDS,S0202,DSPF,,,,,SDEVCSA,,
GROUP,S0203,DSPF,,SMART,EDDS,S0203,DSPF,,,,,SDEVCSA,,
GROUP,S0204,DSPF,,SMART,EDDS,S0204,DSPF,,,,,SDEVCSA,,
GROUP,S0205,DSPF,,SMART,EDDS,S0205,DSPF,,,,,SDEVCSA,,
GROUP,S0206,DSPF,,SMART,EDDS,S0206,DSPF,,,,,SDEVCSA,,
GROUP,S0207,DSPF,,SMART,EDDS,S0207,DSPF,,,,,SDEVCSA,,
GROUP,S0208,DSPF,,SMART,EDDS,S0208,DSPF,,,O,,SSCTAUD,,
GROUP,S0209,DSPF,,SMART,EDDS,S0209,DSPF,,,O,,SSCTAUD,,
GROUP,S0210,DSPF,,SMART,EDDS,S0210,DSPF,,,O,,SDEVATS,,
GROUP,S0211,DSPF,,SMART,EDDS,S0211,DSPF,,,,,SDEVCSA,,
GROUP,S0212,DSPF,,SMART,EDDS,S0212,DSPF,,,,,SDEVCSA,,
GROUP,S0213,DSPF,,SMART,EDDS,S0213,DSPF,,,,,SDEVCSA,,
GROUP,S0214,DSPF,,SMART,EDDS,S0214,DSPF,,,,,SDEVFLD,,
GROUP,S0215,DSPF,,SMART,EDDS,S0215,DSPF,,,,,SDEVFLD,,
GROUP,S0216,DSPF,,SMART,EDDS,S0216,DSPF,,,,,SDEVFLD,,
GROUP,S0217,DSPF,,SMART,EDDS,S0217,DSPF,,,,,SDEVFLD,,
GROUP,S0218,DSPF,,SMART,EDDS,S0218,DSPF,,,,,SDEVDTS,,
GROUP,S0219,DSPF,,SMART,EDDS,S0219,DSPF,,,,,SDEVDTS,,
GROUP,S0221,DSPF,,SMART,EDDS,S0221,DSPF,,,,,SDEVDTS,,
GROUP,S0224,DSPF,,SMART,EDDS,S0224,DSPF,,,,,SDEVDTS,,
GROUP,S0260,DSPF,,SMART,EDDS,S0260,DSPF,,,,,SSCTORT,,
GROUP,S0261,DSPF,,SMART,EDDS,S0261,DSPF,,,,,SSECALM,,
GROUP,S0268,DSPF,,SMART,EDDS,S0268,DSPF,,,O,,SSCTAUD,,
GROUP,S0269,DSPF,,SMART,EDDS,S0269,DSPF,,,,,SDEVUTL,,
GROUP,S0270,DSPF,,SMART,EDDS,S0270,DSPF,,,,,SDEVDBA,,
GROUP,S0271,DSPF,,SMART,EDDS,S0271,DSPF,,,,,SDEVDBA,,
GROUP,S0272,DSPF,,SMART,EDDS,S0272,DSPF,,,,,SDEVDBA,,
GROUP,S0273,DSPF,,SMART,EDDS,S0273,DSPF,,,,,SDEVDBA,,
GROUP,S0274,DSPF,,SMART,EDDS,S0274,DSPF,,,,,SDEVDBA,,
GROUP,S0275,DSPF,,SMART,EDDS,S0275,DSPF,,,,,SDEVDBA,,
GROUP,S0276,DSPF,,SMART,EDDS,S0276,DSPF,,,,,SDEVDBA,,
GROUP,S0277,DSPF,,SMART,EDDS,S0277,DSPF,,,,,SSFCDCT,,
GROUP,S0278,DSPF,,SMART,EDDS,S0278,DSPF,,,,,SSFCDCT,,
GROUP,S0279,DSPF,,SMART,EDDS,S0279,DSPF,,,,,SSFCDCT,,
GROUP,S0280,DSPF,,SMART,EDDS,S0280,DSPF,,,,,SSECALM,,
GROUP,S0281,DSPF,,SMART,EDDS,S0281,DSPF,,,,,SSECALM,,
GROUP,S0282,DSPF,,SMART,EDDS,S0282,DSPF,,,,,SSECALM,,
GROUP,S0285,DSPF,,SMART,EDDS,S0285,DSPF,,,,,SSFCDCT,,
GROUP,S0286,DSPF,,SMART,EDDS,S0286,DSPF,,,,,SSFCDCT,,
GROUP,S0314,DSPF,,SMART,EDDS,S0314,DSPF,,,O,,SSCTORT,,
GROUP,S0315,DSPF,,SMART,EDDS,S0315,DSPF,,,O,,SSCTORT,,
GROUP,S0316,DSPF,,SMART,EDDS,S0316,DSPF,,,O,,SSCTORT,,
GROUP,S0317,DSPF,,SMART,EDDS,S0317,DSPF,,,O,,SSCTORT,,
GROUP,S0320,DSPF,,SMART,EDDS,S0320,DSPF,,,O,,SQRYSUP,,
GROUP,S0321,DSPF,,SMART,EDDS,S0321,DSPF,,,O,,SQRYSUP,,
GROUP,S0350,DSPF,,SMART,EDDS,S0350,DSPF,,,O,,SSCTARC,,
GROUP,S0351,DSPF,,SMART,EDDS,S0351,DSPF,,,O,,SSCTARC,,
GROUP,S0352,DSPF,,SMART,EDDS,S0352,DSPF,,,O,,SSCTARC,,
GROUP,S0353,DSPF,,SMART,EDDS,S0353,DSPF,,,O,,SSCTARC,,
GROUP,S0354,DSPF,,SMART,EDDS,S0354,DSPF,,,O,,SSCTARC,,
GROUP,S0355,DSPF,,SMART,EDDS,S0355,DSPF,,,O,,SSCTARC,,
GROUP,S0360,DSPF,,SMART,EDDS,S0360,DSPF,,,O,,SSCTARC,,
GROUP,S0361,DSPF,,SMART,EDDS,S0361,DSPF,,,O,,SSCTARC,,
GROUP,S0500,DSPF,,SMART,EDDS,S0500,DSPF,,,,,SSFCDCT,,
GROUP,S0501,DSPF,,SMART,EDDS,S0501,DSPF,,,,,SSFCDCT,,
GROUP,S0502,DSPF,,SMART,EDDS,S0502,DSPF,,,,,SSFCDCT,,
GROUP,S0503,DSPF,,SMART,EDDS,S0503,DSPF,,,,,SSFCDCT,,
GROUP,S0530,DSPF,,SMART,EDDS,S0530,DSPF,,,O,,SSFCINV,,
GROUP,S0531,DSPF,,SMART,EDDS,S0531,DSPF,,,O,,SSFCINV,,
GROUP,S0532,DSPF,,SMART,EDDS,S0532,DSPF,,,O,,SSFCINV,,
GROUP,S0533,DSPF,,SMART,EDDS,S0533,DSPF,,,O,,SSFCINV,,
GROUP,S0534,DSPF,,SMART,EDDS,S0534,DSPF,,,O,,SSFCINV,,
GROUP,S0535,DSPF,,SMART,EDDS,S0535,DSPF,,,O,,SSFCINV,,
GROUP,S0536,DSPF,,SMART,EDDS,S0536,DSPF,,,O,,SSFCINV,,
GROUP,S0537,DSPF,,SMART,EDDS,S0537,DSPF,,,O,,SSFCINV,,
GROUP,S0538,DSPF,,SMART,EDDS,S0538,DSPF,,,O,,SSFCINV,,
GROUP,S0539,DSPF,,SMART,EDDS,S0539,DSPF,,,O,,SSFCINV,,
GROUP,S0540,DSPF,,SMART,EDDS,S0540,DSPF,,,O,,SSFCINV,,
GROUP,S0541,DSPF,,SMART,EDDS,S0541,DSPF,,,O,,SSFCINV,,
GROUP,S0542,DSPF,,SMART,EDDS,S0542,DSPF,,,O,,SSFCINV,,
GROUP,S0543,DSPF,,SMART,EDDS,S0543,DSPF,,,O,,SSFCINV,,
GROUP,S0544,DSPF,,SMART,EDDS,S0544,DSPF,,,O,,SSFCINV,,
GROUP,S0550,DSPF,,SMART,EDDS,S0550,DSPF,,,,,SSFCDCT,,
GROUP,S0551,DSPF,,SMART,EDDS,S0551,DSPF,,,,,SSFCDCT,,
GROUP,S0552,DSPF,,SMART,EDDS,S0552,DSPF,,,,,SSFCDCT,,
GROUP,S0553,DSPF,,SMART,EDDS,S0553,DSPF,,,,,SSFCDCT,,
GROUP,S0554,DSPF,,SMART,EDDS,S0554,DSPF,,,,,SSFCDCT,,
GROUP,S0555,DSPF,,SMART,EDDS,S0555,DSPF,,,,,SSFCDCT,,
GROUP,S0556,DSPF,,SMART,EDDS,S0556,DSPF,,,,,SSFCDCT,,
GROUP,S0561,DSPF,,SMART,EDDS,S0561,DSPF,,,,,SSFCDCT,,
GROUP,S0562,DSPF,,SMART,EDDS,S0562,DSPF,,,O,,SSCTBRT,,
GROUP,S0563,DSPF,,SMART,EDDS,S0563,DSPF,,,,,SSFCDCT,,
GROUP,S0600,DSPF,,SMART,EDDS,S0600,DSPF,,,,,SSFCDCT,,
GROUP,S0601,DSPF,,SMART,EDDS,S0601,DSPF,,,,,SSFCDCT,,
GROUP,S0603,DSPF,,SMART,EDDS,S0603,DSPF,,,,,SSFCDCT,,
GROUP,S0604,DSPF,,SMART,EDDS,S0604,DSPF,,,,,SSFCDCT,,
GROUP,S0605,DSPF,,SMART,EDDS,S0605,DSPF,,,,,SSFCDCT,,
GROUP,S0606,DSPF,,SMART,EDDS,S0606,DSPF,,,,,SSFCDCT,,
GROUP,S0607,DSPF,,SMART,EDDS,S0607,DSPF,,,,,SSFCDCT,,
GROUP,S0608,DSPF,,SMART,EDDS,S0608,DSPF,,,,,SSFCDCT,,
GROUP,S0609,DSPF,,SMART,EDDS,S0609,DSPF,,,,,SSFCDCT,,
GROUP,S0610,DSPF,,SMART,EDDS,S0610,DSPF,,,,,SSFCDCT,,
GROUP,S0611,DSPF,,SMART,EDDS,S0611,DSPF,,,,,SSFCDCT,,
